event_id,security_id,symbol,series,ex_date,primary_class,purpose_normalized,source_file,repair_status,parsed_amount_or_ratio,membership_status,identity_candidate_count,identity_mapping_method,treatment_reviewed_for_in_universe_event,accepted_status,accepted_evidence,previous_close,ex_date_close,calculated_price_return,application_status,application_reason,cash_effect,share_effect,entitlement_effect,calculated_total_return
CA_9319065a15f791b662a9,NSE_ED3DAAB833BE,SUPREMEIND,EQ,2016-11-07,DIVIDEND,INTERIM DIVIDEND RS 3/- PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,3.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,903.45,901.1,-0.0026011400741602353,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.0,1.0,0.0,0.0007194642758314718
CA_6d14f074e495ca3889a2,NSE_4F03492E4C4E,VEDL,EQ,2016-11-07,DIVIDEND,INTERIM DIVIDEND RS 1.75 PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,1.75,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,212.75,215.75,0.014101057579318343,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.75,1.0,0.0,0.02232667450058745
CA_3bc40949f722b5df0bda,NSE_23D9B582F892,COLPAL,EQ,2016-11-08,DIVIDEND,INTERIM DIVIDEND RS 4/- PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,4.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,977.0,979.1,0.002149437052200609,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,4.0,1.0,0.0,0.006243602865916076
CA_a5eadef5ce6c538f886d,NSE_FDBDEFF90F3F,CUPID,EQ,2016-11-08,DIVIDEND,INTERIM DIVIDEND RE 1/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,1.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_4f343a7f9c7bb834cbc6,NSE_A8A9E5C75DCE,DCMSHRIRAM,EQ,2016-11-08,DIVIDEND,INTERIM DIVIDEND RS 2.20 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,2.2,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,237.65,237.55,-0.000420786871449641,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.2,1.0,0.0,0.008836524300441795
CA_71ff90b99091aa3620a4,NSE_E6BC41F4E8C3,KKCL,EQ,2016-11-08,DIVIDEND,INTERIM DIVIDEND - RS 9/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,9.0,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,1848.7,1835.0,-0.007410612863092969,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,9.0,1.0,0.0,-0.0025423270406231824
CA_0a340802bf084072e5c8,NSE_52D80E55D653,MRF,EQ,2016-11-08,DIVIDEND,INTERIM DIVIDEND RS 3/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,3.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,50851.95,52046.7,0.023494674245530422,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.0,1.0,0.0,0.023553669033340885
CA_fccb0e54377874970507,NSE_A4E2E02F6E83,SHRIRAMCIT,EQ,2016-11-08,DIVIDEND,INTERIM DIVIDEND RS 5/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,5.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,2439.95,2419.05,-0.008565749298141245,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,5.0,1.0,0.0,-0.00651652697801175
CA_fc95ba3391674d2af641,NSE_2179054B11F2,HARITASEAT,EQ,2016-11-09,DIVIDEND,INTERIM DIVIDEND RS 2/- PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,2.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_6f76307609d6b003bb14,NSE_8EE3E878FAE5,SONATSOFTW,EQ,2016-11-09,DIVIDEND,INTERIM DIVIDEND RS 3.50 PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,3.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,161.05,157.05,-0.024837007140639522,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.5,1.0,0.0,-0.003104625892579982
CA_51fba633c63d7c6f8cb6,NSE_847BF10CF758,GULPOLY,EQ,2016-11-10,DIVIDEND,INTERIM DIVIDEND - RS 2/- PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,2.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_66b8c7c0c79a92ac8ad0,NSE_75A1EC6089B7,NILKAMAL,EQ,2016-11-10,DIVIDEND,INTERIM DIVIDEND - RS 4/- PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,4.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1513.0,1505.1,-0.005221414408460023,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,4.0,1.0,0.0,-0.002577660277594207
CA_8dcb0c72c32c6fca3d64,NSE_527C88FA9B8D,PPAP,EQ,2016-11-10,DIVIDEND,INTERIM DIVIDEND RS 1.25 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,1.25,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_2d7ecb81e12e56d2624b,NSE_D8BF1C07E0AE,STLTECH,EQ,2016-11-10,DIVIDEND,INTERIM DIVIDEND RE 0.50 PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,0.5,OUTSIDE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,99.95,99.35,-0.006003001500750504,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.5,1.0,0.0,-0.0010005002501251026
CA_febf95327aefa8ce8dc1,NSE_85D928902B89,SUNDRMFAST,EQ,2016-11-10,DIVIDEND,INTERIM DIVIDEND RS 1.70 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,1.7,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,321.55,324.1,0.007930337428082801,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.7,1.0,0.0,0.013217229046804446
CA_1a1c92cbd43ad1ed69a5,NSE_B7616A734F2C,TCI,EQ,2016-11-10,DIVIDEND,INTERIM DIVIDEND RE 0.60 PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,0.6,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,184.1,186.45,0.012764801738185838,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.6,1.0,0.0,0.016023900054318307
CA_c0b4d1774faed43a7c6f,,TVSHLTD,EQ,2016-11-10,DIVIDEND,INTERIM DIVIDEND RS 15/- PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,15.0,NOT_SIGNAL_RELEVANT,0,UNRESOLVED,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_092827576f347473a2bc,NSE_2D9667E60569,POLYMED,EQ,2016-11-11,DIVIDEND,INTERIM DIVIDEND RE 1/- PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,1.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,392.3,391.35,-0.0024216161101198175,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,0.00012745347947995533
CA_5f7e6bc7788e48ad9779,,AEGISLOG,EQ,2016-11-15,DIVIDEND,INTERIM DIVIDEND RE 0.35 PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,0.35,NOT_SIGNAL_RELEVANT,0,UNRESOLVED,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_cb0c7ebb7ff99f64645d,NSE_A70C90104344,GODREJCP,EQ,2016-11-15,DIVIDEND,INTERIM DIVIDEND RE 1/- PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1449.1,1353.7,-0.065833965909875,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,-0.06514388240977154
CA_5ac7225fb56dee39efb4,NSE_3C830EF00D9B,MONSANTO,EQ,2016-11-15,DIVIDEND,INTERIM DIVIDEND RS 15/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,15.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,2284.7,2263.55,-0.0092572328970979,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,15.0,1.0,0.0,-0.0026918194949007157
CA_6ad2ee606f9079a2d237,NSE_454B05422EF3,GPPL,EQ,2016-11-16,DIVIDEND,INTERIM DIVIDEND RS 2/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,146.9,137.35,-0.06501021102791027,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,-0.051395507147719566
CA_79d5af8e79af11b63b20,NSE_3FA872F937F6,MARICO,EQ,2016-11-16,DIVIDEND,INTERIM DIVIDEND - RS 1.50/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,1.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,239.65,248.0,0.0348424786146464,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.5,1.0,0.0,0.041101606509492905
CA_1c509e81dc65090e5489,NSE_AF1B903AA103,OCCL,EQ,2016-11-16,DIVIDEND,INTERIM DIVIDEND RS 3/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,3.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_90a31167329c8f05bc2c,NSE_015311D97283,PIIND,EQ,2016-11-16,DIVIDEND,INTERIM DIVIDEND RS 1.50 PER SHARE (RECORD DATE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,1.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,829.4,792.95,-0.04394743187846628,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.5,1.0,0.0,-0.04213889558717132
CA_14a3f7427d7ac7aaf308,NSE_9D0F8F0C9B1B,AMRUTANJAN,EQ,2016-11-17,DIVIDEND,INTERIM DIVIDEND RS 1.10 PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,1.1,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_f4dfe90f0b566dbdd9b4,NSE_C900A7D9B807,CARERATING,EQ,2016-11-17,DIVIDEND,INTERIM DIVIDEND RS 6/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,6.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1382.1,1361.5,-0.014904854930902212,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,6.0,1.0,0.0,-0.010563635048115083
CA_7fc593d4a19cd4dbfc54,NSE_680430C14CBF,GDL,EQ,2016-11-17,DIVIDEND,INTERIM DIVIDEND RS 3/- PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,3.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,237.4,234.9,-0.010530749789384952,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.0,1.0,0.0,0.002106149957876946
CA_42c1acd41ddb812f7cb0,NSE_9A051282CA4A,KITEX,EQ,2016-11-17,DIVIDEND,INTERIM DIVIDEND RE 0.75 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,0.75,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,383.85,383.05,-0.002084147453432328,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.75,1.0,0.0,-0.00013025921583953437
CA_72318815ce053f5ae62d,,LTM,EQ,2016-11-17,DIVIDEND,INTERIM DIVIDEND RS 6.85 PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,6.85,NOT_SIGNAL_RELEVANT,0,UNRESOLVED,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_7c75220cf895deb9e740,NSE_72140149E6B1,PAGEIND,EQ,2016-11-17,DIVIDEND,INTERIM DIVIDEND RS 25/- PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,25.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,13098.0,13016.55,-0.006218506642235555,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,25.0,1.0,0.0,-0.00430981829286925
CA_c6f61cc8eb7b732fd8db,NSE_AE697C87E3F3,SHARDACROP,EQ,2016-11-17,DIVIDEND,INTERIM DIVIDEND RS 2/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,385.5,383.05,-0.006355382619974037,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,-0.0011673151750972721
CA_a3abd5e546b06b40bdbb,NSE_E11CF39F46B6,SHRIPISTON,EQ,2016-11-17,DIVIDEND,INTERIM DIVIDEND RS 3/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,3.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_2e1501650c87d6cee621,NSE_15269CF9ABBD,TAKE,EQ,2016-11-17,DIVIDEND,INTERIM DIVIDEND - RE 0.30 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,0.3,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,134.1,133.4,-0.005219985085756829,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.3,1.0,0.0,-0.002982848620432299
CA_1bf80c834ef845bb7b78,NSE_3F3FCC28A216,WOCKPHARMA,EQ,2016-11-17,DIVIDEND,INTERIM DIVIDEND RS 10/- PER SHARE (PUROSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,10.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,741.15,727.35,-0.01861971260878359,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,10.0,1.0,0.0,-0.0051271672400997614
CA_0212bb254f6c4a35ca78,NSE_D264BCACFEAD,ORIENTPPR,EQ,2016-11-18,RIGHTS,RIGHTS 1:28 @ PREM RS 67/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_9e373c249c12bef688aa,NSE_675CFCEE5D02,GABRIEL,EQ,2016-11-21,DIVIDEND,INTERIM DIVIDEND RE 0.45 PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,0.45,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,108.4,102.15,-0.05765682656826565,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.45,1.0,0.0,-0.053505535055350495
CA_0027e48fc8f2c47a6770,NSE_A0B6C42B481E,LTTS,EQ,2016-11-21,DIVIDEND,INTERIM DIVIDEND RS 3/- PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,3.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,815.8,791.8,-0.029418975239029144,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.0,1.0,0.0,-0.025741603334150542
CA_9260c247475e2d122c40,NSE_A1FA8DB86679,MAANALU,EQ,2016-11-21,DIVIDEND,INTERIM DIVIDEND RE 1/- PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,1.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_5db7ba27d9113a779649,NSE_E8494F35C12B,MAYURUNIQ,EQ,2016-11-21,DIVIDEND,INTERIM DIVIDEND RE 0.25 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,0.25,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,380.1,374.3,-0.015259142330965592,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.25,1.0,0.0,-0.014601420678768795
CA_87d141f477733438b806,NSE_E02C0941D910,GILLETTE,EQ,2016-11-22,DIVIDEND,DIVIDEND RS 20/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,20.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,4294.85,4325.35,0.00710152857492119,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,20.0,1.0,0.0,0.011758268624049828
CA_c63f26f417dd2d7150c7,NSE_03B0BD5CB55C,HGS,EQ,2016-11-22,DIVIDEND,INTERIM DIVIDEND RS 2.50 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,2.5,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,483.75,490.75,0.014470284237726005,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.5,1.0,0.0,0.019638242894056912
CA_0f74fbbe2e08c3ff5168,NSE_BE2FF8182DD5,JAMNAAUTO,EQ,2016-11-22,DIVIDEND,INTERIM DIVIDEND RS 1.50 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,1.5,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,172.55,174.7,0.012460156476383544,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.5,1.0,0.0,0.021153288901767375
CA_974e6af92bd6c5f784a0,NSE_BFBEFE6B6DB3,MANAPPURAM,EQ,2016-11-22,DIVIDEND,INTERIM DIVIDEND RE 0.50 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,0.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,70.0,73.8,0.05428571428571427,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.5,1.0,0.0,0.06142857142857139
CA_819348140a364a91b8f8,NSE_69D8A25A8131,ALKEM,EQ,2016-11-23,DIVIDEND,INTERIM DIVIDEND RS 6/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,6.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1677.7,1702.15,0.014573523275913436,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,6.0,1.0,0.0,0.01814984800619901
CA_965fbcfc88eb645367e9,NSE_96FCB34AB788,ATULAUTO,EQ,2016-11-23,DIVIDEND,INTERIM DIVIDEND RS 2.75 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,2.75,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_a4d93a865fa98c5f45f1,NSE_FE83FC167F99,BLS,EQ,2016-11-23,DIVIDEND,INTERIM DIVIDEND RE 0.50 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,0.5,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,1676.15,1671.5,-0.0027742147182532317,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.5,1.0,0.0,-0.0024759120603765616
CA_cf3485346f9b5a6f3396,NSE_5148BFCB96FF,POLYPLEX,EQ,2016-11-23,DIVIDEND,INTERIM DIVIDEND RS 3/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,3.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,319.2,327.1,0.024749373433583965,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.0,1.0,0.0,0.03414786967418548
CA_55853a7b75b2957bc8de,NSE_C9E83AE7ED45,VIPULLTD,EQ,2016-11-23,DIVIDEND,INTERIM DIVIDEND RE 0.01 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,0.01,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_6e464f8cbad99bef99f9,NSE_27ED7EAB3326,ASTRAL,EQ,2016-11-24,DIVIDEND,INTERIM DIVIDEND RE 0.20 PER SHARE (PURPOSE REVISED),corporate_actions_20161101_20161130.json,UNCHANGED,0.2,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,404.1,408.7,0.011383320960158372,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.2,1.0,0.0,0.01187824795842607
CA_66bbba869bd497c604d4,NSE_974D64708E19,AUROPHARMA,EQ,2016-11-24,DIVIDEND,INTERIM DIVIDEND RS 1.25 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,1.25,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,730.2,709.65,-0.028142974527526787,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.25,1.0,0.0,-0.02643111476307869
CA_ee18abbcabc7aac23e2c,NSE_68FE82B93EA1,PGHH,EQ,2016-11-24,DIVIDEND,DIVIDEND RS 36/- PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,36.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,6556.55,6535.6,-0.0031952780044383067,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,36.0,1.0,0.0,0.002295414509154936
CA_369ded2d6f157109edef,NSE_8D60B70FF873,PRECWIRE,EQ,2016-11-24,DIVIDEND,INTERIM DIVIDEND RS 1.25 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,1.25,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_541cb242d99606e9c990,,VIDHIING,EQ,2016-11-24,DIVIDEND,INTERIM DIVIDEND RE 0.20 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,0.2,NOT_SIGNAL_RELEVANT,0,UNRESOLVED,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_77f761efe3d2332dc356,NSE_1CC155F94220,IGL,EQ,2016-11-29,DIVIDEND,INTERIM DIVIDEND RS 3.50 PER SHARE,corporate_actions_20161101_20161130.json,UNCHANGED,3.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,838.9,825.2,-0.016330909524377102,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.5,1.0,0.0,-0.012158779353915738
CA_ffcc4467be76f40b1c41,NSE_B34554B04EA8,INGERRAND,EQ,2016-12-01,DIVIDEND,INTERIM DIVIDEND RS 3/- PER SHARE,corporate_actions_20161201_20161231.json,UNCHANGED,3.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,689.65,675.45,-0.02059015442615808,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.0,1.0,0.0,-0.016240121800913387
CA_68054cb2ca39dd5b6192,NSE_2BEBD6F981C2,SUNILHITEC,EQ,2016-12-01,SPLIT,BONUS 1:1/FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,corporate_actions_20161201_20161231.json,UNCHANGED,10.0:1.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_86e763e717dcc8a5b3b3,,VEEDOL,EQ,2016-12-06,DIVIDEND,INTERIM DIVIDEND RS 50/- PER SHARE,corporate_actions_20161201_20161231.json,UNCHANGED,50.0,NOT_SIGNAL_RELEVANT,0,UNRESOLVED,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_92531373ab01216437ad,NSE_DCA00C31EBFD,BALKRISIND,EQ,2016-12-07,DIVIDEND,INTERIM DIVIDEND RS 2/- PER SHARE (PURPOSE REVISED),corporate_actions_20161201_20161231.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1230.3,1199.65,-0.024912622937494855,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,-0.023287003169958465
CA_136e4f5714de187ec5b4,NSE_D35374D82BA3,IDFCFIRSTB,HA,2016-12-08,BUYBACK,BUYBACK,corporate_actions_20161201_20161231.json,UNCHANGED,,IN_MEMBERSHIP,0,ACCEPTED_TREATMENT,True,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,LOCAL_NSE_CA_API:corporate_actions_20161201_20161231.json,65.05,66.5,0.02229054573405076,NO_DIRECT_ADJUSTMENT_REQUIRED,ACCEPTED_NO_DIRECT_ADJUSTMENT,0.0,1.0,0.0,0.02229054573405076
CA_1a7347d96e23e43553d8,NSE_D35374D82BA3,IDFCFIRSTB,H9,2016-12-08,BUYBACK,INTEREST PAYEMENT/BUYBACK,corporate_actions_20161201_20161231.json,UNCHANGED,,IN_MEMBERSHIP,0,ACCEPTED_TREATMENT,True,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,LOCAL_NSE_CA_API:corporate_actions_20161201_20161231.json,65.05,66.5,0.02229054573405076,NO_DIRECT_ADJUSTMENT_REQUIRED,ACCEPTED_NO_DIRECT_ADJUSTMENT,0.0,1.0,0.0,0.02229054573405076
CA_ac9dfc696ef8a3d72bef,NSE_DD0D990739B3,INDIANHUME,EQ,2016-12-09,BONUS,BONUS 1:1,corporate_actions_20161201_20161231.json,UNCHANGED,1.0:1.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
