formation_date,security_id,published_symbol,signal_exclusion_reason,additional_exclusion_reasons,complete_lookback_months
2021-02-26,NSE_BDD195E0616C,SUVENPHAR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-03-31,NSE_197A5E03B180,ROUTE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-03-31,NSE_232F7BA109E4,ANGELBRKG,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2021-03-31,NSE_39E0D7EE6CD1,ROSSARI,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-03-31,NSE_6ED25D40CAF7,CAMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2021-03-31,NSE_74560139A228,MAXHEALTH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-03-31,NSE_7C0DF1AA648B,VALIANTORG,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2021-03-31,NSE_80E6BAAF27E1,HEMIPROP,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2021-03-31,NSE_8493E8962DCF,MAZDOCK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2021-03-31,NSE_E0134A40D7AE,HAPPSTMNDS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-03-31,NSE_F1D328AB5B2A,UTIAMC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2021-04-30,NSE_197A5E03B180,ROUTE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-04-30,NSE_232F7BA109E4,ANGELBRKG,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-04-30,NSE_39E0D7EE6CD1,ROSSARI,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-04-30,NSE_6ED25D40CAF7,CAMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-04-30,NSE_74560139A228,MAXHEALTH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-04-30,NSE_7C0DF1AA648B,VALIANTORG,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-04-30,NSE_80E6BAAF27E1,HEMIPROP,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-04-30,NSE_8493E8962DCF,MAZDOCK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-04-30,NSE_B24D84EAEDA8,BURGERKING,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2021-04-30,NSE_E0134A40D7AE,HAPPSTMNDS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-04-30,NSE_F1D328AB5B2A,UTIAMC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-05-31,NSE_197A5E03B180,ROUTE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-05-31,NSE_232F7BA109E4,ANGELBRKG,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-05-31,NSE_39E0D7EE6CD1,ROSSARI,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-05-31,NSE_6ED25D40CAF7,CAMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-05-31,NSE_74560139A228,MAXHEALTH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-05-31,NSE_7C0DF1AA648B,VALIANTORG,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-05-31,NSE_80E6BAAF27E1,HEMIPROP,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-05-31,NSE_8493E8962DCF,MAZDOCK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-05-31,NSE_B24D84EAEDA8,BURGERKING,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2021-05-31,NSE_E0134A40D7AE,HAPPSTMNDS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-05-31,NSE_F1D328AB5B2A,UTIAMC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-06-30,NSE_197A5E03B180,ROUTE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-06-30,NSE_232F7BA109E4,ANGELBRKG,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-06-30,NSE_39E0D7EE6CD1,ROSSARI,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-06-30,NSE_444C594AB9B7,BRITANNIA,BRITANNIA_BONUS_DEBENTURE_PARTIAL_WINDOW,MONTHLY_RETURN_HISTORY_INCOMPLETE;BRITANNIA_BONUS_DEBENTURE_PARTIAL_WINDOW,10.0
2021-06-30,NSE_6ED25D40CAF7,CAMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-06-30,NSE_74560139A228,MAXHEALTH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-06-30,NSE_7C0DF1AA648B,VALIANTORG,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-06-30,NSE_80E6BAAF27E1,HEMIPROP,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-06-30,NSE_8493E8962DCF,MAZDOCK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-06-30,NSE_A1488DA9F95B,GLAND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-06-30,NSE_B24D84EAEDA8,BURGERKING,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-06-30,NSE_E0134A40D7AE,HAPPSTMNDS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-06-30,NSE_F1D328AB5B2A,UTIAMC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-07-30,NSE_197A5E03B180,ROUTE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-07-30,NSE_232F7BA109E4,ANGELBRKG,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-07-30,NSE_444C594AB9B7,BRITANNIA,BRITANNIA_BONUS_DEBENTURE_PARTIAL_WINDOW,MONTHLY_RETURN_HISTORY_INCOMPLETE;BRITANNIA_BONUS_DEBENTURE_PARTIAL_WINDOW,10.0
2021-07-30,NSE_6ED25D40CAF7,CAMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-07-30,NSE_74560139A228,MAXHEALTH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-07-30,NSE_7C0DF1AA648B,VALIANTORG,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-07-30,NSE_80E6BAAF27E1,HEMIPROP,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-07-30,NSE_8493E8962DCF,MAZDOCK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-07-30,NSE_A1488DA9F95B,GLAND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-07-30,NSE_B24D84EAEDA8,BURGERKING,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-07-30,NSE_E0134A40D7AE,HAPPSTMNDS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-07-30,NSE_F1D328AB5B2A,UTIAMC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-08-31,NSE_197A5E03B180,ROUTE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-08-31,NSE_232F7BA109E4,ANGELBRKG,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-08-31,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-08-31,NSE_6ED25D40CAF7,CAMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-08-31,NSE_7C0DF1AA648B,VALIANTORG,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-08-31,NSE_80E6BAAF27E1,HEMIPROP,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-08-31,NSE_8493E8962DCF,MAZDOCK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-08-31,NSE_A1488DA9F95B,GLAND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-08-31,NSE_B24D84EAEDA8,BURGERKING,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-08-31,NSE_E0134A40D7AE,HAPPSTMNDS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-08-31,NSE_F1D328AB5B2A,UTIAMC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-09-30,NSE_1E79FBEEA506,NAZARA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-09-30,NSE_232F7BA109E4,ANGELBRKG,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-09-30,NSE_3AF2F9101694,KALYANKJIL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-09-30,NSE_4343189A6F18,RAILTEL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-09-30,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-09-30,NSE_68320B29C9C6,EQUITASBNK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-09-30,NSE_6ED25D40CAF7,CAMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-09-30,NSE_75C877F93A95,LXCHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-09-30,NSE_7C0DF1AA648B,VALIANTORG,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-09-30,NSE_7E9F9084BD7D,JUBLPHARMA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-09-30,NSE_80E6BAAF27E1,HEMIPROP,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-09-30,NSE_8493E8962DCF,MAZDOCK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-09-30,NSE_87F5D0D8658E,HOMEFIRST,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-09-30,NSE_93EDFD9CD697,INDIGOPNTS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-09-30,NSE_9600713819EE,JUBLINGREA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-09-30,NSE_9A7AED6E5E33,IRFC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-09-30,NSE_A1488DA9F95B,GLAND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-09-30,NSE_B24D84EAEDA8,BURGERKING,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-09-30,NSE_F1D328AB5B2A,UTIAMC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-09-30,NSE_F9C58E6F4C7D,ANURAS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-09-30,NSE_FE09ECEA2A1B,LODHA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2021-10-29,NSE_1E79FBEEA506,NAZARA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-10-29,NSE_3AF2F9101694,KALYANKJIL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-10-29,NSE_4343189A6F18,RAILTEL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-10-29,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-10-29,NSE_68320B29C9C6,EQUITASBNK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-10-29,NSE_75C877F93A95,LXCHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-10-29,NSE_7C88EBE4B68A,SONACOMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2021-10-29,NSE_7E9F9084BD7D,JUBLPHARMA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-10-29,NSE_87F5D0D8658E,HOMEFIRST,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-10-29,NSE_93EDFD9CD697,INDIGOPNTS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-10-29,NSE_9600713819EE,JUBLINGREA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-10-29,NSE_9A7AED6E5E33,IRFC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-10-29,NSE_A1488DA9F95B,GLAND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-10-29,NSE_B24D84EAEDA8,BURGERKING,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-10-29,NSE_F9C58E6F4C7D,ANURAS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-10-29,NSE_FE09ECEA2A1B,LODHA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-11-30,NSE_1E79FBEEA506,NAZARA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-11-30,NSE_3AF2F9101694,KALYANKJIL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-11-30,NSE_4343189A6F18,RAILTEL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-11-30,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-11-30,NSE_75C877F93A95,LXCHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-11-30,NSE_7C88EBE4B68A,SONACOMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2021-11-30,NSE_7E9F9084BD7D,JUBLPHARMA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-11-30,NSE_87F5D0D8658E,HOMEFIRST,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-11-30,NSE_93EDFD9CD697,INDIGOPNTS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-11-30,NSE_9600713819EE,JUBLINGREA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-11-30,NSE_9A7AED6E5E33,IRFC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-11-30,NSE_B24D84EAEDA8,BURGERKING,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-11-30,NSE_F9C58E6F4C7D,ANURAS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2021-11-30,NSE_FE09ECEA2A1B,LODHA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2021-12-31,NSE_1E79FBEEA506,NAZARA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-12-31,NSE_3AF2F9101694,KALYANKJIL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-12-31,NSE_4343189A6F18,RAILTEL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-12-31,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-12-31,NSE_75C877F93A95,LXCHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-12-31,NSE_7C88EBE4B68A,SONACOMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2021-12-31,NSE_7E9F9084BD7D,JUBLPHARMA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-12-31,NSE_87F5D0D8658E,HOMEFIRST,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-12-31,NSE_93EDFD9CD697,INDIGOPNTS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-12-31,NSE_9600713819EE,JUBLINGREA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-12-31,NSE_9A7AED6E5E33,IRFC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-12-31,NSE_F9C58E6F4C7D,ANURAS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-12-31,NSE_FE09ECEA2A1B,LODHA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-01-31,NSE_1E79FBEEA506,NAZARA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-01-31,NSE_3AF2F9101694,KALYANKJIL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-01-31,NSE_4343189A6F18,RAILTEL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-01-31,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-01-31,NSE_75C877F93A95,LXCHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-01-31,NSE_7C88EBE4B68A,SONACOMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-01-31,NSE_7E9F9084BD7D,JUBLPHARMA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-01-31,NSE_87F5D0D8658E,HOMEFIRST,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-01-31,NSE_93EDFD9CD697,INDIGOPNTS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-01-31,NSE_9600713819EE,JUBLINGREA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-01-31,NSE_F9C58E6F4C7D,ANURAS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-01-31,NSE_FE09ECEA2A1B,LODHA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2022-02-28,NSE_1E79FBEEA506,NAZARA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-02-28,NSE_3AF2F9101694,KALYANKJIL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-02-28,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-02-28,NSE_75C877F93A95,LXCHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-02-28,NSE_7C88EBE4B68A,SONACOMS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2022-02-28,NSE_9600713819EE,JUBLINGREA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-02-28,NSE_F9C58E6F4C7D,ANURAS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-02-28,NSE_FE09ECEA2A1B,LODHA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2022-03-31,NSE_03B0BD5CB55C,HGS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2022-03-31,NSE_07126DA12DC3,NUVOCO,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-03-31,NSE_0E5DBEE7C6DB,GOCOLORS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2022-03-31,NSE_1BBE3C0F77F8,STARHEALTH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,2.0
2022-03-31,NSE_38BB2C517032,POLICYBZR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2022-03-31,NSE_406ADDA47C2B,GLS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2022-03-31,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
