event_id,security_id,event_date,affected_monthly_feature,formation_date,membership_at_formation,final_signal_availability_changed,otherwise_eligible_except_event,would_otherwise_be_winner,required_event_month_return_to_win,event_reason
CA_d04252a952e6874f0431,NSE_AA256B638694,2019-12-05,2019-12,2020-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_d04252a952e6874f0431,NSE_AA256B638694,2019-12-05,2019-12,2020-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_d04252a952e6874f0431,NSE_AA256B638694,2019-12-05,2019-12,2020-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_d04252a952e6874f0431,NSE_AA256B638694,2019-12-05,2019-12,2020-11-27,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_93e91333c57773c4c322,NSE_FE37750EBD83,2019-12-20,2019-12,2020-01-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_93e91333c57773c4c322,NSE_FE37750EBD83,2019-12-20,2019-12,2020-02-28,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_93e91333c57773c4c322,NSE_FE37750EBD83,2019-12-20,2019-12,2020-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_93e91333c57773c4c322,NSE_FE37750EBD83,2019-12-20,2019-12,2020-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_93e91333c57773c4c322,NSE_FE37750EBD83,2019-12-20,2019-12,2020-05-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_93e91333c57773c4c322,NSE_FE37750EBD83,2019-12-20,2019-12,2020-06-30,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,1.5745917364471151,TREATMENT_NOT_ACCEPTED
CA_93e91333c57773c4c322,NSE_FE37750EBD83,2019-12-20,2019-12,2020-07-31,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.9261960314080417,TREATMENT_NOT_ACCEPTED
CA_93e91333c57773c4c322,NSE_FE37750EBD83,2019-12-20,2019-12,2020-08-31,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,1.1246324331954267,TREATMENT_NOT_ACCEPTED
CA_93e91333c57773c4c322,NSE_FE37750EBD83,2019-12-20,2019-12,2020-09-30,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,1.3745649095909496,TREATMENT_NOT_ACCEPTED
CA_93e91333c57773c4c322,NSE_FE37750EBD83,2019-12-20,2019-12,2020-10-30,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,1.440930836842739,TREATMENT_NOT_ACCEPTED
CA_93e91333c57773c4c322,NSE_FE37750EBD83,2019-12-20,2019-12,2020-11-27,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,1.316997079071434,TREATMENT_NOT_ACCEPTED
CA_7b5d64c8446ba2bca221,NSE_4723627B4BA6,2019-12-24,2019-12,2020-01-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7b5d64c8446ba2bca221,NSE_4723627B4BA6,2019-12-24,2019-12,2020-02-28,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7b5d64c8446ba2bca221,NSE_4723627B4BA6,2019-12-24,2019-12,2020-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7b5d64c8446ba2bca221,NSE_4723627B4BA6,2019-12-24,2019-12,2020-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7b5d64c8446ba2bca221,NSE_4723627B4BA6,2019-12-24,2019-12,2020-05-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7b5d64c8446ba2bca221,NSE_4723627B4BA6,2019-12-24,2019-12,2020-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7b5d64c8446ba2bca221,NSE_4723627B4BA6,2019-12-24,2019-12,2020-07-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7b5d64c8446ba2bca221,NSE_4723627B4BA6,2019-12-24,2019-12,2020-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7b5d64c8446ba2bca221,NSE_4723627B4BA6,2019-12-24,2019-12,2020-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7b5d64c8446ba2bca221,NSE_4723627B4BA6,2019-12-24,2019-12,2020-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7b5d64c8446ba2bca221,NSE_4723627B4BA6,2019-12-24,2019-12,2020-11-27,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_338e56e977a8f1127065,NSE_3E5680388E4E,2019-12-30,2019-12,2020-01-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_338e56e977a8f1127065,NSE_3E5680388E4E,2019-12-30,2019-12,2020-02-28,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_338e56e977a8f1127065,NSE_3E5680388E4E,2019-12-30,2019-12,2020-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_338e56e977a8f1127065,NSE_3E5680388E4E,2019-12-30,2019-12,2020-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_338e56e977a8f1127065,NSE_3E5680388E4E,2019-12-30,2019-12,2020-05-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_338e56e977a8f1127065,NSE_3E5680388E4E,2019-12-30,2019-12,2020-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_338e56e977a8f1127065,NSE_3E5680388E4E,2019-12-30,2019-12,2020-07-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_338e56e977a8f1127065,NSE_3E5680388E4E,2019-12-30,2019-12,2020-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_338e56e977a8f1127065,NSE_3E5680388E4E,2019-12-30,2019-12,2020-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_338e56e977a8f1127065,NSE_3E5680388E4E,2019-12-30,2019-12,2020-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_338e56e977a8f1127065,NSE_3E5680388E4E,2019-12-30,2019-12,2020-11-27,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7563b3352a583300b0c8,NSE_3BC23EE3CDD9,2020-01-21,2020-01,2020-02-28,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7563b3352a583300b0c8,NSE_3BC23EE3CDD9,2020-01-21,2020-01,2020-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7563b3352a583300b0c8,NSE_3BC23EE3CDD9,2020-01-21,2020-01,2020-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7563b3352a583300b0c8,NSE_3BC23EE3CDD9,2020-01-21,2020-01,2020-05-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7563b3352a583300b0c8,NSE_3BC23EE3CDD9,2020-01-21,2020-01,2020-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7563b3352a583300b0c8,NSE_3BC23EE3CDD9,2020-01-21,2020-01,2020-07-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7563b3352a583300b0c8,NSE_3BC23EE3CDD9,2020-01-21,2020-01,2020-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7563b3352a583300b0c8,NSE_3BC23EE3CDD9,2020-01-21,2020-01,2020-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7563b3352a583300b0c8,NSE_3BC23EE3CDD9,2020-01-21,2020-01,2020-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7563b3352a583300b0c8,NSE_3BC23EE3CDD9,2020-01-21,2020-01,2020-11-27,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7563b3352a583300b0c8,NSE_3BC23EE3CDD9,2020-01-21,2020-01,2020-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8e27f66d24b7cf8de174,NSE_D84D9BBEAF23,2020-03-06,2020-03,2020-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8e27f66d24b7cf8de174,NSE_D84D9BBEAF23,2020-03-06,2020-03,2020-05-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8e27f66d24b7cf8de174,NSE_D84D9BBEAF23,2020-03-06,2020-03,2020-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8e27f66d24b7cf8de174,NSE_D84D9BBEAF23,2020-03-06,2020-03,2020-07-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8e27f66d24b7cf8de174,NSE_D84D9BBEAF23,2020-03-06,2020-03,2020-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8e27f66d24b7cf8de174,NSE_D84D9BBEAF23,2020-03-06,2020-03,2020-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8e27f66d24b7cf8de174,NSE_D84D9BBEAF23,2020-03-06,2020-03,2020-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8e27f66d24b7cf8de174,NSE_D84D9BBEAF23,2020-03-06,2020-03,2020-11-27,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8e27f66d24b7cf8de174,NSE_D84D9BBEAF23,2020-03-06,2020-03,2020-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8e27f66d24b7cf8de174,NSE_D84D9BBEAF23,2020-03-06,2020-03,2021-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_8e27f66d24b7cf8de174,NSE_D84D9BBEAF23,2020-03-06,2020-03,2021-02-26,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e208bfc086b777a7c88c,NSE_680430C14CBF,2020-07-23,2020-07,2020-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e208bfc086b777a7c88c,NSE_680430C14CBF,2020-07-23,2020-07,2020-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e208bfc086b777a7c88c,NSE_680430C14CBF,2020-07-23,2020-07,2020-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e208bfc086b777a7c88c,NSE_680430C14CBF,2020-07-23,2020-07,2020-11-27,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e208bfc086b777a7c88c,NSE_680430C14CBF,2020-07-23,2020-07,2020-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e208bfc086b777a7c88c,NSE_680430C14CBF,2020-07-23,2020-07,2021-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e208bfc086b777a7c88c,NSE_680430C14CBF,2020-07-23,2020-07,2021-02-26,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e208bfc086b777a7c88c,NSE_680430C14CBF,2020-07-23,2020-07,2021-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e208bfc086b777a7c88c,NSE_680430C14CBF,2020-07-23,2020-07,2021-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e208bfc086b777a7c88c,NSE_680430C14CBF,2020-07-23,2020-07,2021-05-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e208bfc086b777a7c88c,NSE_680430C14CBF,2020-07-23,2020-07,2021-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_5e489cbcf5d7b74ce786,NSE_F5B3E0E44D10,2020-08-21,2020-08,2020-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_5e489cbcf5d7b74ce786,NSE_F5B3E0E44D10,2020-08-21,2020-08,2020-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_5e489cbcf5d7b74ce786,NSE_F5B3E0E44D10,2020-08-21,2020-08,2020-11-27,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_5e489cbcf5d7b74ce786,NSE_F5B3E0E44D10,2020-08-21,2020-08,2020-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_5e489cbcf5d7b74ce786,NSE_F5B3E0E44D10,2020-08-21,2020-08,2021-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_5e489cbcf5d7b74ce786,NSE_F5B3E0E44D10,2020-08-21,2020-08,2021-02-26,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_5e489cbcf5d7b74ce786,NSE_F5B3E0E44D10,2020-08-21,2020-08,2021-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_5e489cbcf5d7b74ce786,NSE_F5B3E0E44D10,2020-08-21,2020-08,2021-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_5e489cbcf5d7b74ce786,NSE_F5B3E0E44D10,2020-08-21,2020-08,2021-05-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_5e489cbcf5d7b74ce786,NSE_F5B3E0E44D10,2020-08-21,2020-08,2021-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_5e489cbcf5d7b74ce786,NSE_F5B3E0E44D10,2020-08-21,2020-08,2021-07-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ea929a66f79614cdae4b,NSE_C5E1346C906E,2020-08-27,2020-08,2020-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ea929a66f79614cdae4b,NSE_C5E1346C906E,2020-08-27,2020-08,2020-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ea929a66f79614cdae4b,NSE_C5E1346C906E,2020-08-27,2020-08,2020-11-27,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ea929a66f79614cdae4b,NSE_C5E1346C906E,2020-08-27,2020-08,2020-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ea929a66f79614cdae4b,NSE_C5E1346C906E,2020-08-27,2020-08,2021-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ea929a66f79614cdae4b,NSE_C5E1346C906E,2020-08-27,2020-08,2021-02-26,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ea929a66f79614cdae4b,NSE_C5E1346C906E,2020-08-27,2020-08,2021-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ea929a66f79614cdae4b,NSE_C5E1346C906E,2020-08-27,2020-08,2021-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ea929a66f79614cdae4b,NSE_C5E1346C906E,2020-08-27,2020-08,2021-05-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ea929a66f79614cdae4b,NSE_C5E1346C906E,2020-08-27,2020-08,2021-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_ea929a66f79614cdae4b,NSE_C5E1346C906E,2020-08-27,2020-08,2021-07-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_31046ded07eaa34fb3e8,NSE_9EF7F390DA4E,2020-09-16,2020-09,2020-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,COINCIDENT_UNRESOLVED_ACTION
CA_31046ded07eaa34fb3e8,NSE_9EF7F390DA4E,2020-09-16,2020-09,2020-11-27,False,False,False,NOT_OFFICIAL_MEMBER,,COINCIDENT_UNRESOLVED_ACTION
CA_31046ded07eaa34fb3e8,NSE_9EF7F390DA4E,2020-09-16,2020-09,2020-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,COINCIDENT_UNRESOLVED_ACTION
CA_31046ded07eaa34fb3e8,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,COINCIDENT_UNRESOLVED_ACTION
CA_31046ded07eaa34fb3e8,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-02-26,False,False,False,NOT_OFFICIAL_MEMBER,,COINCIDENT_UNRESOLVED_ACTION
CA_31046ded07eaa34fb3e8,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,COINCIDENT_UNRESOLVED_ACTION
CA_31046ded07eaa34fb3e8,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,COINCIDENT_UNRESOLVED_ACTION
CA_31046ded07eaa34fb3e8,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-05-31,False,False,False,NOT_OFFICIAL_MEMBER,,COINCIDENT_UNRESOLVED_ACTION
CA_31046ded07eaa34fb3e8,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,COINCIDENT_UNRESOLVED_ACTION
CA_31046ded07eaa34fb3e8,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-07-30,False,False,False,NOT_OFFICIAL_MEMBER,,COINCIDENT_UNRESOLVED_ACTION
CA_31046ded07eaa34fb3e8,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,COINCIDENT_UNRESOLVED_ACTION
CA_f59befb063935a9017c3,NSE_9EF7F390DA4E,2020-09-16,2020-09,2020-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_f59befb063935a9017c3,NSE_9EF7F390DA4E,2020-09-16,2020-09,2020-11-27,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_f59befb063935a9017c3,NSE_9EF7F390DA4E,2020-09-16,2020-09,2020-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_f59befb063935a9017c3,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_f59befb063935a9017c3,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-02-26,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_f59befb063935a9017c3,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_f59befb063935a9017c3,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_f59befb063935a9017c3,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-05-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_f59befb063935a9017c3,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_f59befb063935a9017c3,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-07-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_f59befb063935a9017c3,NSE_9EF7F390DA4E,2020-09-16,2020-09,2021-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b7021297bbbf7e4e5fb2,NSE_3E94CB7D547E,2020-10-06,2020-10,2020-11-27,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b7021297bbbf7e4e5fb2,NSE_3E94CB7D547E,2020-10-06,2020-10,2020-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b7021297bbbf7e4e5fb2,NSE_3E94CB7D547E,2020-10-06,2020-10,2021-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b7021297bbbf7e4e5fb2,NSE_3E94CB7D547E,2020-10-06,2020-10,2021-02-26,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b7021297bbbf7e4e5fb2,NSE_3E94CB7D547E,2020-10-06,2020-10,2021-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b7021297bbbf7e4e5fb2,NSE_3E94CB7D547E,2020-10-06,2020-10,2021-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b7021297bbbf7e4e5fb2,NSE_3E94CB7D547E,2020-10-06,2020-10,2021-05-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b7021297bbbf7e4e5fb2,NSE_3E94CB7D547E,2020-10-06,2020-10,2021-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b7021297bbbf7e4e5fb2,NSE_3E94CB7D547E,2020-10-06,2020-10,2021-07-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b7021297bbbf7e4e5fb2,NSE_3E94CB7D547E,2020-10-06,2020-10,2021-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b7021297bbbf7e4e5fb2,NSE_3E94CB7D547E,2020-10-06,2020-10,2021-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_c02455d0200fdabff1ae,NSE_AE4994F757D1,2020-10-28,2020-10,2020-11-27,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_c02455d0200fdabff1ae,NSE_AE4994F757D1,2020-10-28,2020-10,2020-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_c02455d0200fdabff1ae,NSE_AE4994F757D1,2020-10-28,2020-10,2021-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_c02455d0200fdabff1ae,NSE_AE4994F757D1,2020-10-28,2020-10,2021-02-26,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_c02455d0200fdabff1ae,NSE_AE4994F757D1,2020-10-28,2020-10,2021-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_c02455d0200fdabff1ae,NSE_AE4994F757D1,2020-10-28,2020-10,2021-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_c02455d0200fdabff1ae,NSE_AE4994F757D1,2020-10-28,2020-10,2021-05-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_c02455d0200fdabff1ae,NSE_AE4994F757D1,2020-10-28,2020-10,2021-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_c02455d0200fdabff1ae,NSE_AE4994F757D1,2020-10-28,2020-10,2021-07-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_c02455d0200fdabff1ae,NSE_AE4994F757D1,2020-10-28,2020-10,2021-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_c02455d0200fdabff1ae,NSE_AE4994F757D1,2020-10-28,2020-10,2021-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_579830341255203fac84,NSE_7E9F9084BD7D,2021-02-04,2021-02,2021-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_579830341255203fac84,NSE_7E9F9084BD7D,2021-02-04,2021-02,2021-04-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_579830341255203fac84,NSE_7E9F9084BD7D,2021-02-04,2021-02,2021-05-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_579830341255203fac84,NSE_7E9F9084BD7D,2021-02-04,2021-02,2021-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_579830341255203fac84,NSE_7E9F9084BD7D,2021-02-04,2021-02,2021-07-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_579830341255203fac84,NSE_7E9F9084BD7D,2021-02-04,2021-02,2021-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_579830341255203fac84,NSE_7E9F9084BD7D,2021-02-04,2021-02,2021-09-30,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,1.564586723410471,TREATMENT_NOT_ACCEPTED
CA_579830341255203fac84,NSE_7E9F9084BD7D,2021-02-04,2021-02,2021-10-29,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,1.8923411843219022,TREATMENT_NOT_ACCEPTED
CA_579830341255203fac84,NSE_7E9F9084BD7D,2021-02-04,2021-02,2021-11-30,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,1.6001324896089493,TREATMENT_NOT_ACCEPTED
CA_579830341255203fac84,NSE_7E9F9084BD7D,2021-02-04,2021-02,2021-12-31,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,1.8178573408729761,TREATMENT_NOT_ACCEPTED
