date,tri,index_name,source_file,tri_return,calendar_gap_days
2023-12-19,30010.85,NIFTY 500,NIFTY 500_Historical_TR_01012023to31122023.csv,0.0007155864123944422,1.0
2023-12-20,29400.59,NIFTY 500,NIFTY 500_Historical_TR_01012023to31122023.csv,-0.020334645636494786,1.0
2023-12-21,29654.71,NIFTY 500,NIFTY 500_Historical_TR_01012023to31122023.csv,0.008643363959702777,1.0
2023-12-22,29831.49,NIFTY 500,NIFTY 500_Historical_TR_01012023to31122023.csv,0.0059612790008738425,1.0
2023-12-26,29978.9,NIFTY 500,NIFTY 500_Historical_TR_01012023to31122023.csv,0.004941422637622095,4.0
2023-12-27,30210.78,NIFTY 500,NIFTY 500_Historical_TR_01012023to31122023.csv,0.007734773457331645,1.0
2023-12-28,30370.94,NIFTY 500,NIFTY 500_Historical_TR_01012023to31122023.csv,0.0053014188974929155,1.0
2023-12-29,30417.8,NIFTY 500,NIFTY 500_Historical_TR_01012023to31122023.csv,0.0015429222803113873,1.0
2024-01-01,30480.99,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0020774020474854105,3.0
2024-01-02,30400.92,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0026268831819440397,1.0
2024-01-03,30320.7,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.002638735932991465,1.0
2024-01-04,30593.27,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.008989568182792507,1.0
2024-01-05,30670.51,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.00252473828394284,1.0
2024-01-08,30399.86,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.00882443754603357,3.0
2024-01-09,30465.39,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.002155602032377635,1.0
2024-01-10,30556.65,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0029955303378688125,1.0
2024-01-11,30660.78,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0034077688490066205,1.0
2024-01-12,30913.19,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.008232341121132691,1.0
2024-01-15,31132.31,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.007088236445349061,3.0
2024-01-16,31041.51,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.002916584089005969,1.0
2024-01-17,30509.29,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.017145428814513086,1.0
2024-01-18,30395.29,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0037365667965396643,1.0
2024-01-19,30703.17,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.010129200938697958,1.0
2024-01-20,30696.16,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.00022831518699850673,1.0
2024-01-23,30076.99,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.02017092691724298,3.0
2024-01-24,30460.23,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.01274196653322024,1.0
2024-01-25,30369.59,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0029756833746823474,1.0
2024-01-29,30868.87,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.016440129748211962,4.0
2024-01-30,30654.14,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.006956198914958689,1.0
2024-01-31,31011.17,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.011647040171409051,1.0
2024-02-01,30972.56,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0012450352566509837,1.0
2024-02-02,31181.94,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.006760177395733535,1.0
2024-02-05,31092.89,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0028558197469432667,3.0
2024-02-06,31378.02,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.009170263684076918,1.0
2024-02-07,31497.14,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.003796287974830781,1.0
2024-02-08,31317.58,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.005700835059945009,1.0
2024-02-09,31279.68,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0012101829068530412,1.0
2024-02-12,30831.81,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.014318241107325824,3.0
2024-02-13,31000.76,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.00547973018775072,1.0
2024-02-14,31219.36,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.007051440029212319,1.0
2024-02-15,31403.73,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.005905630352447844,1.0
2024-02-16,31609.27,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.006545082383525802,1.0
2024-02-19,31728.7,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0037783219922509215,3.0
2024-02-20,31781.65,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.001668836101069493,1.0
2024-02-21,31557.54,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.007051553333448757,1.0
2024-02-22,31802.39,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.007758843053038866,1.0
2024-02-23,31849.62,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0014851085091402982,1.0
2024-02-26,31759.23,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0028380244411079225,3.0
2024-02-27,31817.3,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0018284448332028802,1.0
2024-02-28,31390.09,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.013426972118941505,1.0
2024-02-29,31499.31,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.003479442078694328,1.0
2024-03-01,31906.58,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.012929489566596786,1.0
2024-03-02,32018.73,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.00351494895410287,1.0
2024-03-04,32035.51,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0005240682562988042,2.0
2024-03-05,31957.1,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.002447596432833432,1.0
2024-03-06,31953.91,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-9.982132296104673e-05,1.0
2024-03-07,32040.62,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.002713595926132406,1.0
2024-03-11,31811.65,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.00714624124002583,4.0
2024-03-12,31627.67,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.005783415824077154,1.0
2024-03-13,30804.35,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.026031636222333177,1.0
2024-03-14,31227.76,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.013745136644662148,1.0
2024-03-15,31085.07,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.004569331902128049,1.0
2024-03-18,31113.75,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0009226294166300164,3.0
2024-03-19,30749.48,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.01170768550881851,1.0
2024-03-20,30783.19,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0010962787012982478,1.0
2024-03-21,31199.42,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.01352134070575528,1.0
2024-03-22,31353.21,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.004929258300314654,1.0
2024-03-26,31369.91,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0005326408364565438,4.0
2024-03-27,31499.32,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.004125290764302569,1.0
2024-03-28,31763.25,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.008378911036809766,1.0
2024-04-01,32135.55,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.011721092772307706,4.0
2024-04-02,32256.66,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0037687234231249533,1.0
2024-04-03,32313.03,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0017475460881566374,1.0
2024-04-04,32405.59,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0028644791280794113,1.0
2024-04-05,32484.71,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.002441554065209184,1.0
2024-04-08,32647.88,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0050229785028095275,3.0
2024-04-09,32603.32,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0013648665702030716,1.0
2024-04-10,32798.55,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.005988040481766932,1.0
2024-04-12,32532.43,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.008113773322296347,2.0
2024-04-15,32114.13,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.012857938985805784,3.0
2024-04-16,32026.71,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0027221662240266564,1.0
2024-04-18,31872.54,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.004813794485915013,2.0
2024-04-19,31967.61,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.002982818438693524,1.0
2024-04-22,32265.09,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.009305669081923762,3.0
2024-04-23,32387.08,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0037808665650709283,1.0
2024-04-24,32509.43,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0037777410004236067,1.0
2024-04-25,32724.61,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.006619002547876063,1.0
2024-04-26,32679.86,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.001367472370182532,1.0
2024-04-29,32919.57,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.007335098742772939,3.0
2024-04-30,32927.38,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0002372448971841301,1.0
2024-05-02,33063.0,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0041187607395427595,2.0
2024-05-03,32868.94,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.005869400840818995,1.0
2024-05-06,32720.6,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.004513075261934341,3.0
2024-05-07,32365.34,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.010857380365885683,1.0
2024-05-08,32473.36,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0033375209406112383,1.0
2024-05-09,31908.53,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.017393642049975733,1.0
2024-05-10,32132.23,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0070106645464393935,1.0
2024-05-13,32197.97,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0020459208713494714,3.0
2024-05-14,32469.95,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.00844711638652984,1.0
2024-05-15,32561.48,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0028189141036558674,1.0
2024-05-16,32860.88,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.009194913744706934,1.0
2024-05-17,33073.63,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.00647426362288539,1.0
2024-05-18,33199.1,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0037936567591765336,1.0
2024-05-21,33266.91,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.002042525249178695,3.0
2024-05-22,33357.18,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.002713507205808874,1.0
2024-05-23,33752.67,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.011856218061598645,1.0
2024-05-24,33744.48,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0002426474705554682,1.0
2024-05-27,33759.03,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0004311816332625007,3.0
2024-05-28,33593.17,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.004913055854981585,1.0
2024-05-29,33387.37,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.006126245305221101,1.0
2024-05-30,33045.31,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.010245191520027008,1.0
2024-05-31,33168.2,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.003718833323094861,1.0
2024-06-03,34259.21,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.03289325317623515,3.0
2024-06-04,31956.22,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.06722250746587555,1.0
2024-06-05,33104.99,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0359482441915846,1.0
2024-06-06,33593.36,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.014752156699035401,1.0
2024-06-07,34221.81,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.01870756601899881,1.0
2024-06-10,34291.15,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.00202619323758757,3.0
2024-06-11,34365.13,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0021574079609461005,1.0
2024-06-12,34536.95,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.004999835589156731,1.0
2024-06-13,34715.59,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.005172431265644484,1.0
2024-06-14,34943.92,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0065771602902326975,1.0
2024-06-18,35127.1,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0052421136495275356,4.0
2024-06-19,34963.41,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.004659934922040088,1.0
2024-06-20,35096.03,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0037931082809141703,1.0
2024-06-21,34991.85,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.002968426913243505,1.0
2024-06-24,35075.14,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.002380268548247688,3.0
2024-06-25,35204.26,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0036812397612668857,1.0
2024-06-26,35308.41,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.002958448778642264,1.0
2024-06-27,35467.61,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.004508840811579873,1.0
2024-06-28,35506.97,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0011097449193786524,1.0
2024-07-01,35771.61,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0074531845437670885,3.0
2024-07-02,35693.16,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0021930799312638305,1.0
2024-07-03,35966.18,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.007649084586514476,1.0
2024-07-04,36066.06,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0027770533317688084,1.0
2024-07-05,36187.04,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.003354400231131427,1.0
2024-07-08,36161.2,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0007140677988585198,3.0
2024-07-09,36314.78,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.004247093569903715,1.0
2024-07-10,36173.97,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0038774845944268277,1.0
2024-07-11,36217.5,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0012033514706846216,1.0
2024-07-12,36362.3,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.00399806723269136,1.0
2024-07-15,36542.56,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.004957332181957597,3.0
2024-07-16,36536.66,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.00016145557399360744,1.0
2024-07-18,36546.2,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.00026110761082143163,2.0
2024-07-19,35989.82,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.01522401781854199,1.0
2024-07-22,36130.29,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0039030481397239747,3.0
2024-07-23,36011.83,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0032786894320526727,1.0
2024-07-24,36101.16,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0024805737447943788,1.0
2024-07-25,36094.83,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.00017534062617385882,1.0
2024-07-26,36686.77,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.016399578554601835,1.0
2024-07-29,36848.02,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.004395317440047286,3.0
2024-07-30,36923.23,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0020410866038393927,1.0
2024-07-31,37066.08,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.003868838127108587,1.0
2024-08-01,37029.53,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0009860767580495144,1.0
2024-08-02,36647.21,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.010324732720075058,1.0
2024-08-05,35519.5,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.030772056044648388,3.0
2024-08-06,35364.14,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.00437393544391107,1.0
2024-08-07,36012.32,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0183287363979443,1.0
2024-08-08,35786.64,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.006266744269738833,1.0
2024-08-09,36133.36,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.009688531809636247,1.0
2024-08-12,36135.49,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,5.894829597896667e-05,3.0
2024-08-13,35804.66,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.009155265363773757,1.0
2024-08-14,35754.3,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0014065208271772933,1.0
2024-08-16,36365.97,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.017107592653191395,2.0
2024-08-19,36503.86,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0037917316656204125,3.0
2024-08-20,36726.55,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.006100450746852504,1.0
2024-08-21,36866.43,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.003808688809594063,1.0
2024-08-22,36980.53,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.003094956577026853,1.0
2024-08-23,36949.74,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0008326002899363694,1.0
2024-08-26,37175.56,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.006111545033875787,3.0
2024-08-27,37243.6,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0018302347025842547,1.0
2024-08-28,37261.15,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0004712219012126262,1.0
2024-08-29,37285.57,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0006553742973578469,1.0
2024-08-30,37449.92,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.004407871463410595,1.0
2024-09-02,37491.24,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0011033401406463916,3.0
2024-09-03,37535.12,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0011704067403479623,1.0
2024-09-04,37472.7,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0016629759009696432,1.0
2024-09-05,37494.75,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.000588428375857708,1.0
2024-09-06,37045.67,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.01197714346675205,1.0
2024-09-09,37084.59,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.001050595116784292,3.0
2024-09-10,37307.88,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0060210993299374405,1.0
2024-09-11,37130.71,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.004748862706752566,1.0
2024-09-12,37724.21,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.015984073560672662,1.0
2024-09-13,37757.92,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0008935906146212425,1.0
2024-09-16,37821.03,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0016714374096877815,3.0
2024-09-17,37824.52,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,9.227670425682177e-05,1.0
2024-09-18,37712.14,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0029710885954401522,1.0
2024-09-19,37642.28,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0018524538782471733,1.0
2024-09-20,38179.29,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.01426613903302365,1.0
2024-09-23,38472.29,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.007674317673272535,3.0
2024-09-24,38488.87,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0004309595295730606,1.0
2024-09-25,38460.31,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0007420326967252366,1.0
2024-09-26,38658.58,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.005155184656598033,1.0
2024-09-27,38646.95,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.00030083877886888377,1.0
2024-09-30,38261.39,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.009976466448193166,3.0
2024-10-01,38302.54,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0010754967344364097,1.0
2024-10-03,37488.51,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.021252637553540787,2.0
2024-10-04,37140.49,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.00928337776027921,1.0
2024-10-07,36583.47,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.014997648119343565,3.0
2024-10-08,37105.17,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.014260538981129889,1.0
2024-10-09,37242.54,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0037021795075997677,1.0
2024-10-10,37240.29,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-6.041478373919329e-05,1.0
2024-10-11,37261.17,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0005606830666462503,1.0
2024-10-14,37443.97,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.004905911435416632,3.0
2024-10-15,37457.6,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0003640105469584487,1.0
2024-10-16,37358.9,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0026349792832428554,1.0
2024-10-17,36891.53,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.012510271983382837,1.0
2024-10-18,36994.04,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.002778686598251756,1.0
2024-10-21,36713.97,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.007570678952609655,3.0
2024-10-22,36008.15,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.019224834579316785,1.0
2024-10-23,36050.23,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.001168624325326384,1.0
2024-10-24,35966.15,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.002332301347314658,1.0
2024-10-25,35510.88,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.012658291198807903,1.0
2024-10-28,35749.31,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.006714280243125481,3.0
2024-10-29,35992.9,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.006813837805540901,1.0
2024-10-30,35921.77,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0019762230884425858,1.0
2024-10-31,35830.98,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.002527436704817032,1.0
2024-11-01,36042.89,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.005914155850607283,1.0
2024-11-04,35561.76,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.013348818588076572,3.0
2024-11-05,35816.9,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.00717456053918597,1.0
2024-11-06,36377.55,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.015653225153489103,1.0
2024-11-07,36023.67,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.009727977832482027,1.0
2024-11-08,35771.65,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.006995955714673041,1.0
2024-11-11,35685.95,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.002395751943228941,3.0
2024-11-12,35275.39,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.011504807914599402,1.0
2024-11-13,34618.08,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.018633670669551683,1.0
2024-11-14,34699.38,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.002348483798061407,1.0
2024-11-18,34599.09,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.0028902533705212896,4.0
2024-11-19,34766.49,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.0048382775385134025,1.0
2024-11-21,34476.59,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,-0.008338489160107931,2.0
2024-11-22,35116.0,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.01854620773110116,1.0
2024-11-25,35635.18,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.01478471352090227,3.0
2024-11-26,35649.51,NIFTY 500,NIFTY 500_Historical_TR_01012024to31122024.csv,0.00040213070342298707,1.0
