effective_date,action,symbol,security_id,application_status,source_file
2022-09-30,INCLUDE,DEEPAKFERT,NSE_9EF7F390DA4E,APPLIED,ind_prs01092022.pdf
2022-09-30,INCLUDE,GREENPANEL,NSE_38D041A935C4,APPLIED,ind_prs01092022.pdf
2022-09-30,INCLUDE,JBMA,NSE_1846247E74B4,APPLIED,ind_prs01092022.pdf
2022-09-30,INCLUDE,MAHLIFE,NSE_57304F91501D,APPLIED,ind_prs01092022.pdf
2022-09-30,INCLUDE,MANYAVAR,NSE_23357FE2177E,APPLIED,ind_prs01092022.pdf
2022-09-30,INCLUDE,MOTHERSON,NSE_108254EF6AA4,APPLIED,ind_prs01092022.pdf
2022-09-30,INCLUDE,MSUMI,NSE_238128DD84D9,APPLIED,ind_prs01092022.pdf
2022-09-30,INCLUDE,NIITLTD,NSE_9AE82A200CBD,APPLIED,ind_prs01092022.pdf
2022-09-30,INCLUDE,OLECTRA,NSE_5150A3790D49,APPLIED,ind_prs01092022.pdf
2022-09-30,INCLUDE,PATANJALI,NSE_6F0680684ED9,APPLIED,ind_prs01092022.pdf
2022-09-30,INCLUDE,RAYMOND,NSE_3E4C170F0F10,APPLIED,ind_prs01092022.pdf
2022-09-30,INCLUDE,SHARDACROP,NSE_AE697C87E3F3,APPLIED,ind_prs01092022.pdf
2022-09-30,INCLUDE,SHOPERSTOP,NSE_FA3A03D8F627,APPLIED,ind_prs16092022.pdf
2022-09-30,INCLUDE,SWANENERGY,NSE_D12898B9CF83,APPLIED,ind_prs01092022.pdf
2022-09-30,INCLUDE,TCI,NSE_B7616A734F2C,APPLIED,ind_prs01092022.pdf
2022-09-30,INCLUDE,TEJASNET,NSE_E87D6DAE68AE,APPLIED,ind_prs01092022.pdf
2022-12-30,EXCLUDE,ALLCARGO,NSE_6E8A4A1EA4BA,APPLIED,ind_prs06122022.pdf
2022-12-30,EXCLUDE,NIITLTD,NSE_9AE82A200CBD,APPLIED,ind_prs06122022.pdf
2022-12-30,EXCLUDE,SAREGAMA,NSE_22C8D50BA4F4,APPLIED,ind_prs22122022.pdf
2022-12-30,EXCLUDE,SCI,NSE_FECEC1EAA0A3,APPLIED,ind_prs06122022.pdf
2022-12-30,INCLUDE,BEML,NSE_873E06A5291B,APPLIED,ind_prs06122022.pdf
2022-12-30,INCLUDE,LEMONTREE,NSE_4AFBC5E81D2E,APPLIED,ind_prs06122022.pdf
2022-12-30,INCLUDE,RAINBOW,NSE_87A3B8CF43DE,APPLIED,ind_prs22122022.pdf
2022-12-30,INCLUDE,UCOBANK,NSE_F8D058616E86,APPLIED,ind_prs06122022.pdf
2023-02-17,EXCLUDE,INOXLEISUR,NSE_A4A1DA6E345C,APPLIED,ind_prs09022023_1.pdf
2023-02-17,INCLUDE,PPLPHARMA,NSE_819804B1DB7D,APPLIED,ind_prs09022023_1.pdf
2023-03-31,EXCLUDE,ABSLAMC,NSE_AD2E7AA5247F,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,ALOKINDS,NSE_2AC56D269FBF,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,ASTRAZEN,NSE_B6937CCD326A,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,BHARATRAS,NSE_351109872146,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,CAPLIPOINT,NSE_A508378B12ED,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,DBL,NSE_0DF5BDD0F1AA,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,DHANI,NSE_B0F020774F39,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,HATSUN,NSE_AF4B789C4B78,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,INDOCO,NSE_1957FAB1366F,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,MOIL,NSE_D9F56642B79E,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,PGHL,NSE_0ACF8CD743FA,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,PRIVISCL,NSE_F5B3E0E44D10,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,SFL,NSE_BDA35C5DEB61,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,SHILPAMED,NSE_66EF9E74F5E3,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,SIS,NSE_C457B5E6B67B,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,SUDARSCHEM,NSE_8407496D15F8,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,SYMPHONY,NSE_9832B5E11081,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,TATACOFFEE,NSE_13CDBE86B707,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,THYROCARE,NSE_0B84083B7AE8,APPLIED,ind_prs17022023_1.pdf
2023-03-31,EXCLUDE,WOCKPHARMA,NSE_3F3FCC28A216,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,AARTIIND,NSE_81E1BA306A07,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,ACI,NSE_7C4FEA1D8913,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,ADANIPOWER,NSE_961E02880D58,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,APARINDS,NSE_05F316A71726,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,BIKAJI,NSE_2EF4FF20DDD4,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,BLS,NSE_FE83FC167F99,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,CRAFTSMAN,NSE_1B3977E94B43,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,DATAPATTNS,NSE_18DCA12D261A,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,FIVESTAR,NSE_A1916F6B767C,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,INGERRAND,NSE_B34554B04EA8,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,JINDWORLD,NSE_6A28838A7863,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,KENNAMET,NSE_A8C822E94F3E,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,KFINTECH,NSE_34A8B558044E,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,KSB,NSE_7ADB1BE970F4,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,MEDANTA,NSE_0BD8E69BA388,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,MFL,NSE_69E0B868E91B,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,NMDC,NSE_6693136E8F8D,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,PEL,NSE_A4B76A210E61,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,RUSTOMJEE,NSE_C3B5E11EC34E,APPLIED,ind_prs17022023_1.pdf
2023-03-31,INCLUDE,TMB,NSE_16B5A2168926,APPLIED,ind_prs17022023_1.pdf
